,TotalDrones,TotalTrucks,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity,SuccessfulNoBottlenecks_AverageUniqueDroneEncounter,SuccessfulNoBottlenecks_AverageAvoidanceManeuvers,SuccessfulNoBottlenecks_PercentageTimeHorizontalProximity,SuccessfulNoBottlenecks_PercentageTimeVerticalProximity,SuccessfulBottlenecks_AverageUniqueDroneEncounter,SuccessfulBottlenecks_AverageAvoidanceManeuvers,SuccessfulBottlenecks_PercentageTimeHorizontalProximity,SuccessfulBottlenecks_PercentageTimeVerticalProximity,UnsuccessfulNoBottlenecks_AverageUniqueDroneEncounter,UnsuccessfulNoBottlenecks_AverageAvoidanceManeuvers,UnsuccessfulNoBottlenecks_PercentageTimeHorizontalProximity,UnsuccessfulNoBottlenecks_PercentageTimeVerticalProximity,UnsuccessfulBottlenecks_AverageUniqueDroneEncounter,UnsuccessfulBottlenecks_AverageAvoidanceManeuvers,UnsuccessfulBottlenecks_PercentageTimeHorizontalProximity,UnsuccessfulBottlenecks_PercentageTimeVerticalProximity,SuccessfulNoBottlenecks_Percentage,SuccessfulBottlenecks_Percentage,UnsuccessfulNoBottlenecks_Percentage,UnsuccessfulBottlenecks_Percentage
3726,150,20,Random,146,1751,139371,22646.1,8278.574,16830.3,5699.225,1956.697,920.4412,4,45,8959,771.7508,373.4612,575.0229,249.914,90.3213,68.74081,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.993150684931507,954.5958904109589,25.166474580612118,47.040558655734635,11.25,2239.75,32.38273287180265,76.10697587390793,,,,,,,,,97.33333333333334,2.666666666666667,0.0,0.0
3727,200,20,Random,199,3722,287332,34246.31,16090.51,26258.42,11650.4,2718.905,1642.225,1,9,816,113.333,38.46069,71.08009,11.80008,16.24018,9.860036,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.7035175879397,1443.8793969849246,34.0194315825559,60.40023465328872,9.0,816.0,10.411865917252697,60.7138344525738,,,,,,,,,99.5,0.5,0.0,0.0
3728,250,20,Random,249,5960,379841,41274.39,20621.07,31198.53,15024.31,3384.252,2138.506,1,40,3803,269.5704,146.0744,226.3915,118.3122,17.94022,11.42007,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.93574297188755,1525.4658634538152,36.40104675078178,63.18991611735769,40.0,3803.0,43.88916587281096,63.656242788549974,,,,,,,,,99.6,0.4,0.0,0.0
3729,300,20,Random,300,7356,491373,48235.5,25424.7,36165.71,18798.32,4024.955,2521.968,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.52,1637.91,38.97196048553451,62.65829058958423,,,,,,,,,,,,,100.0,0.0,0.0,0.0
3730,100,25,Random,100,689,49059,14844.54,4289.401,11015.51,3014.895,1309.031,502.3603,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,490.59,20.309790670509155,38.37650139683476,,,,,,,,,,,,,100.0,0.0,0.0,0.0
3731,150,25,Random,149,1646,119467,23252.77,8504.647,17418.78,5973.008,1979.237,910.4808,1,6,447,99.99523,41.62076,53.30103,13.72012,17.2802,10.52005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.046979865771812,801.7919463087248,25.687296610253313,46.001605669255376,6.0,447.0,13.72077448094274,60.879214360944886,,,,,,,,,99.33333333333333,0.6666666666666667,0.0,0.0
3732,200,25,Random,199,3434,234414,30862.25,14402.88,22986.34,10293.83,2658.764,1453.103,1,15,2234,180.0016,82.19822,137.3925,62.80125,16.84019,11.80008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.256281407035175,1177.9597989949748,33.354113844583594,54.65332763645062,15.0,2234.0,34.889273206460395,70.0709433800925,,,,,,,,,99.5,0.5,0.0,0.0
3733,250,25,Random,247,5344,378197,40914.13,20701.47,30952.31,15358.71,3339.53,2000.025,3,87,9150,557.5117,263.3519,402.4371,155.203,72.66109,59.20078,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.635627530364374,1531.161943319838,37.538889376359705,59.8894155764434,29.0,3050.0,27.83851890462568,81.47521596496831,,,,,,,,,98.8,1.2,0.0,0.0
3734,300,25,Random,298,6781,469673,47799.35,25582.87,35819.38,18623.31,3989.035,2505.127,2,50,4706,239.9637,175.6745,155.6179,112.0416,32.72037,23.18015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.75503355704698,1576.0838926174497,38.96142939182228,62.80032639472955,25.0,2353.0,46.691062023131,70.84317811809585,,,,,,,,,99.33333333333333,0.6666666666666667,0.0,0.0
3735,100,30,Random,99,549,35614,13563.14,3350.21,9846.699,2124.972,1306.371,463.1402,1,5,285,99.99523,40.96075,59.84118,19.58026,16.84019,10.72006,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.545454545454546,359.73737373737373,15.66725699211245,35.452425076796715,5.0,285.0,19.581194022954893,63.657595312166904,,,,,,,,,99.0,1.0,0.0,0.0
3736,150,30,Random,145,1477,104954,22723.59,8217.8,16965.43,5780.193,1903.836,890.0815,4,33,3611,582.6555,215.3181,381.4988,105.3017,91.52133,53.92048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,88,595.5987,87.93726,221.9306,84.53783,358.5015,3.399997,10.186206896551724,723.8206896551724,25.43697100678194,46.752004899581685,8.25,902.75,18.072720501222424,58.915752207709396,,,,,9.0,88.0,14.193756635130331,0.948391289855133,96.66666666666667,2.666666666666667,0.0,0.6666666666666667
3737,200,30,Random,194,2862,218651,29661.27,13644.2,21902.05,9616.76,2591.263,1452.804,6,88,14396,1019.836,499.6881,707.1559,287.4054,160.3825,136.102,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.75257731958763,1127.0670103092784,32.42194282308209,56.0654784944639,14.666666666666666,2399.3333333333335,28.18153114814539,84.86087946004085,,,,,,,,,97.0,3.0,0.0,0.0
3738,250,30,Random,240,4566,353960,36687.95,18580.91,27047.46,13326.11,3247.489,1865.445,10,199,52493,1553.323,849.9937,917.0909,450.744,389.0156,290.0224,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.025,1474.8333333333333,36.32285259874155,57.44268879740624,19.9,5249.3,29.018047115764073,74.55289710746818,,,,,,,,,96.0,4.0,0.0,0.0
3739,300,30,Random,299,7164,470205,46990.86,25288.63,35045.68,18314.1,4047.156,2550.97,1,25,2735,153.3159,113.473,107.534,67.70065,17.0202,17.0202,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.959866220735787,1572.591973244147,38.97374936317403,63.03117547235638,25.0,2735.0,44.15761835530431,100.0,,,,,,,,,99.66666666666667,0.33333333333333337,0.0,0.0
3740,100,35,Random,100,469,32324,14759.71,2861.411,10929.87,1983.396,1305.831,344.1999,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,323.24,13.43790630032704,26.35868653753817,,,,,,,,,,,,,100.0,0.0,0.0,0.0
3741,150,35,Random,150,1471,136627,22845.99,8996.017,16954.78,6430.532,1965.057,936.4412,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.806666666666667,910.8466666666667,28.14731162886791,47.65465836359963,,,,,,,,,,,,,100.0,0.0,0.0,0.0
3742,200,35,Random,194,2688,204080,29566.29,12805.67,21832.21,9221.054,2585.282,1323.382,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,98,613599,3295.078,2880.568,567.0004,256.8751,2623.849,2588.129,13.855670103092784,1051.958762886598,31.18772764523381,51.189077245731795,,,,,,,,,16.333333333333332,102266.5,7.795721375943149,98.63864117180523,97.0,0.0,0.0,3.0
3743,250,35,Random,232,4213,296858,36820.6,18405.12,27469.28,13412.24,3107.227,1803.165,7,146,136442,1673.71,1263.475,791.5651,468.9119,691.3557,658.1558,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,258,1166353,5868.434,5232.011,1100.621,603.05,4580.387,4533.692,18.15948275862069,1279.5603448275863,36.425913754800305,58.031325036761075,20.857142857142858,19491.714285714286,28.01631704417133,95.19785545993184,,,,,23.454545454545453,106032.09090909091,10.276165668728659,98.98054465703444,92.80000000000001,2.8000000000000003,0.0,4.3999999999999995
3744,300,35,Random,300,6609,465819,46438.46,25600.98,34506.61,18753.66,4036.116,2478.667,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.03,1552.73,40.383897312701585,61.41218438716825,,,,,,,,,,,,,100.0,0.0,0.0,0.0
